"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","BUTLER","015","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","BUTLER","015","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)","36,933","6.8"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","BUTLER","015","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (25 TO 49 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","BUTLER","015","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (500 TO 999 HEAD)","4,511","38.2"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","CHAUTAUQUA","019","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","CHAUTAUQUA","019","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (100 TO 199 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","CHAUTAUQUA","019","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (200 TO 499 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","CHEROKEE","021","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","49","43.7"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","CHEROKEE","021","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","CHEROKEE","021","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (25 TO 49 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","COWLEY","035","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","COWLEY","035","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (25 TO 49 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","CRAWFORD","037","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","CRAWFORD","037","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (100 TO 199 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","ELK","049","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","ELK","049","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (25 TO 49 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","GREENWOOD","073","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","24","43.7"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","GREENWOOD","073","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (500 TO 999 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","LABETTE","099","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","LABETTE","099","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (100 TO 199 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","LABETTE","099","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (25 TO 49 HEAD)","185","73.0"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","LABETTE","099","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (50 TO 99 HEAD)","333","64.8"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","MONTGOMERY","125","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","46","43.7"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","MONTGOMERY","125","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","MONTGOMERY","125","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (25 TO 49 HEAD)","102","73.0"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","NEOSHO","133","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","29","43.7"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","NEOSHO","133","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","NEOSHO","133","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (100 TO 199 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","NEOSHO","133","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (200 TO 499 HEAD)","856","78.4"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","NEOSHO","133","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (50 TO 99 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","WILSON","205","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","28","43.7"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","WOODSON","207","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","WOODSON","207","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (25 TO 49 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","CLARK","025","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","CLARK","025","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (25 TO 49 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","FINNEY","055","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","FINNEY","055","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (50 TO 99 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","FORD","057","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","GRANT","067","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","GRANT","067","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","GRAY","069","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","GRAY","069","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","HAMILTON","075","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","HAMILTON","075","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (25 TO 49 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","HASKELL","081","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","20","43.7"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","KEARNY","093","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","KEARNY","093","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","MEADE","119","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","MEADE","119","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (25 TO 49 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","MORTON","129","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","STANTON","187","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","STANTON","187","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","STEVENS","189","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","27","43.7"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","STEVENS","189","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","GOVE","063","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","GOVE","063","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (50 TO 99 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","GREELEY","071","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","38","43.7"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","GREELEY","071","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","LANE","101","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (50 TO 99 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","LOGAN","109","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","NESS","135","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","NESS","135","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (25 TO 49 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","SCOTT","171","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","SCOTT","171","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","SCOTT","171","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (25 TO 49 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","TREGO","195","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","24","43.7"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","WALLACE","199","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","39","43.7"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","WALLACE","199","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","WICHITA","203","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","WICHITA","203","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","ANDERSON","005","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","20","37.0"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","BATH","011","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","27","37.0"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","BOURBON","017","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","BOURBON","017","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (25 TO 49 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","BOURBON","017","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (50 TO 99 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","BOYLE","021","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","29","37.0"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","CLARK","049","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","59","37.0"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","FAYETTE","067","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","9","37.0"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","FAYETTE","067","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (500 TO 999 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","FLEMING","069","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","FLEMING","069","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","FLEMING","069","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (200 TO 499 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","FLEMING","069","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (50 TO 99 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","FRANKLIN","073","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","24","37.0"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","GARRARD","079","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","54","37.0"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","HARRISON","097","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","HARRISON","097","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (25 TO 49 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","JESSAMINE","113","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","LINCOLN","137","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","103","37.0"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","LINCOLN","137","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (100 TO 199 HEAD)","600","(H)"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","MADISON","151","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","MADISON","151","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (100 TO 199 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","MASON","161","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","45","37.0"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","MASON","161","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (50 TO 99 HEAD)","207","89.5"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","MERCER","167","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","209","37.0"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","MONTGOMERY","173","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","NICHOLAS","181","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","106","37.0"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","ROBERTSON","201","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","SCOTT","209","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","SHELBY","211","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","142","37.0"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","WASHINGTON","229","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","18","37.0"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","WASHINGTON","229","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (25 TO 49 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","WASHINGTON","229","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (50 TO 99 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","ADAIR","001","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","180","37.0"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","ADAIR","001","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (50 TO 99 HEAD)","210","89.5"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","ALLEN","003","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","ALLEN","003","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","ALLEN","003","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (25 TO 49 HEAD)","120","(H)"
"CENSUS","2012","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","ALLEN","003","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (50 TO 99 HEAD)"," (D)","(D)"
